816236.79 ,3385554.84 ,0.010508 
816232.12 ,3385560.03 ,6.920875 
816244.22 ,3385550.39 ,8.528076 
816233.25 ,3385560.95 ,6.681713 
816242.20 ,3385553.66 ,4.854953 
816237.10 ,3385560.51 ,3.491526 
816234.59 ,3385557.88 ,3.651766 
816235.49 ,3385560.02 ,4.384789 
816233.91 ,3385561.52 ,6.567886 
816234.79 ,3385560.77 ,5.405476 
816236.18 ,3385559.37 ,3.439106 
816238.06 ,3385557.54 ,0.818635 
816238.74 ,3385553.78 ,2.172415 
816232.74 ,3385558.60 ,5.516629 
816236.27 ,3385556.04 ,1.172358 
816241.63 ,3385556.98 ,2.235952 
816243.38 ,3385552.81 ,6.302823 
816237.38 ,3385554.30 ,0.810399 
816242.64 ,3385555.12 ,4.224096 
816243.12 ,3385551.80 ,6.772236 
816239.44 ,3385556.36 ,0.997142 
816239.54 ,3385552.70 ,3.490807 
816239.44 ,3385556.36 ,0.997142 
816236.37 ,3385556.05 ,1.102156 
816235.20 ,3385559.90 ,4.519730 
816241.32 ,3385557.74 ,1.495997 
816238.51 ,3385555.22 ,1.049561 
816236.40 ,3385555.16 ,0.497143 
816239.48 ,3385554.69 ,2.130186 
816233.18 ,3385560.06 ,6.147561 
816236.88 ,3385561.61 ,4.388196 
816235.74 ,3385561.35 ,5.080460 
816236.23 ,3385557.60 ,2.230397 
816237.79 ,3385556.86 ,0.576140 
816232.64 ,3385562.15 ,7.934706 
816244.45 ,3385549.07 ,9.575265 
816244.29 ,3385554.61 ,5.796643 
816236.21 ,3385558.15 ,2.607909 
816240.73 ,3385551.40 ,5.241184 
816231.45 ,3385560.01 ,7.413532 
816236.33 ,3385557.60 ,2.159611 
816234.12 ,3385563.97 ,8.019090 
816242.21 ,3385550.33 ,7.051573 
816231.15 ,3385560.55 ,8.002159 
816238.08 ,3385559.98 ,2.410901 
816236.12 ,3385561.25 ,4.723403 
816243.25 ,3385550.92 ,7.446792 
816234.42 ,3385563.65 ,7.581642 
816230.63 ,3385561.98 ,9.335619 
816241.21 ,3385551.41 ,5.592778 
816233.04 ,3385561.50 ,7.200213 
816245.07 ,3385554.30 ,6.586345 
816238.70 ,3385558.56 ,1.006655 
816243.32 ,3385555.03 ,4.791683 
816237.75 ,3385558.19 ,1.482926 
816237.75 ,3385558.19 ,1.482926 
816242.60 ,3385556.45 ,3.317235 
816236.27 ,3385556.26 ,1.323612 
816238.08 ,3385559.87 ,2.335237 
816238.72 ,3385557.67 ,0.402301 
816232.27 ,3385561.59 ,7.838586 
816242.17 ,3385554.77 ,4.098686 
816239.54 ,3385559.47 ,0.978024 
816244.05 ,3385552.94 ,6.719816 
816239.97 ,3385554.49 ,2.633033 
816239.19 ,3385555.02 ,1.692813 
816237.70 ,3385559.97 ,2.692293 
816239.38 ,3385558.24 ,0.287815 
816234.53 ,3385559.88 ,5.012387 
816237.88 ,3385553.87 ,1.463765 
816237.56 ,3385554.86 ,0.573291 
816231.87 ,3385562.02 ,8.421825 
816233.81 ,3385558.08 ,4.365803 
816240.71 ,3385555.51 ,2.515214 
816238.07 ,3385560.42 ,2.712749 
816236.26 ,3385556.49 ,1.474206 
816236.57 ,3385555.94 ,0.885504 
816241.38 ,3385552.20 ,5.204417 
816239.13 ,3385557.12 ,0.257187 
816236.22 ,3385561.26 ,4.653277 
816236.69 ,3385561.60 ,4.528525 
816239.44 ,3385556.36 ,0.997142 
816238.19 ,3385556.10 ,0.234017 
816234.33 ,3385560.20 ,5.379634 
816239.60 ,3385557.14 ,0.608780 
822459.55 ,3381620.23 ,1.518286 
822460.51 ,3381623.59 ,1.671999 
822460.84 ,3381618.94 ,1.684226 
822464.37 ,3381622.82 ,3.560534 
822457.69 ,3381621.28 ,1.901060 
822461.33 ,3381624.95 ,3.241607 
822460.85 ,3381618.38 ,2.098967 
822464.66 ,3381629.48 ,8.856451 
822460.13 ,3381620.03 ,1.301363 
822457.02 ,3381618.16 ,4.734039 
