816245.4174,3385558.752,3.914924
816239.3451,3385566.011,5.436589
816237.6417,3385561.854,3.976591
816240.9049,3385561.95,1.58637
816243.0764,3385556.685,3.517576
816241.2643,3385559.518,0.287288
816241.855,3385562.31,1.109366
816239.1351,3385563.341,3.834133
816240.9926,3385558.955,0.454194
816242.5055,3385559.776,1.050413
816239.7954,3385560.474,1.447437
816243.4116,3385558.36,2.665264
816242.4958,3385560.109,0.82357
816241.3163,3385557.744,1.495997
816246.2714,3385559.11,4.320992
816236.8803,3385561.61,4.388196
816242.0484,3385558.986,1.227584
816245.7526,3385560.426,3.063272
816243.4718,3385559.583,1.904194
816240.9049,3385561.95,1.58637
816237.5345,3385565.514,6.470256
816239.5937,3385560.801,1.814683
816242.7235,3385558.895,1.795171
816243.0439,3385557.794,2.761968
816243.2099,3385558.687,2.298018
816239.1366,3385560.011,1.637512
816238.4405,3385564.097,4.85482
816234.1215,3385563.971,8.01909
816241.8095,3385563.863,2.16748
816246.9058,3385557.13,6.103409
816241.6143,3385563.968,2.383473
816236.6722,3385562.159,4.906621
816241.3296,3385563.849,2.519074
816234.4192,3385563.647,7.581642
816236.9521,3385565.719,7.043305
816242.9919,3385559.569,1.552601
816245.0547,3385561.294,1.966261
816238.8194,3385561.0,2.528061
816239.9664,3385564.475,3.956754
816245.0674,3385554.301,6.586345
816240.9197,3385564.725,3.40482
816242.3706,3385561.104,0.073425
816246.9058,3385557.13,6.103409
816241.0919,3385558.847,0.60006
816241.3621,3385562.74,1.763466
816242.4958,3385560.109,0.82357
816240.4023,3385562.712,2.466654
816238.2893,3385565.98,6.209979
816239.3285,3385560.016,1.496524
816242.603,3385556.449,3.317235
816244.1794,3385558.382,3.228048
816243.2881,3385562.574,0.205913
816239.519,3385563.352,3.552741
816239.4898,3385564.35,4.232684
816246.673,3385555.236,7.177101
816238.512,3385561.657,3.192352
816241.9769,3385561.426,0.434885
816242.5445,3385558.445,1.957274
816239.5367,3385559.467,0.978024
816245.7688,3385559.872,3.440708
816244.0722,3385562.042,0.734383
816244.0722,3385562.042,0.734383
816237.5865,3385563.739,5.260888
816244.9375,3385558.738,3.56333
816239.9679,3385561.145,1.760133
816242.6163,3385562.555,0.698494
816238.0678,3385560.423,2.712749
816247.5354,3385558.592,5.612882
816242.8959,3385559.566,1.482399
816236.6884,3385561.604,4.528525
816241.1081,3385558.292,0.978156
816237.6417,3385561.854,3.976591
816236.0508,3385563.694,6.385872
816244.0722,3385562.042,0.734383
816240.3503,3385564.486,3.675362
816239.2181,3385563.787,4.065778
