813324.77 ,3384935.82 ,4.024109 
813324.44 ,3384937.25 ,2.557414 
813322.51 ,3384940.97 ,1.413927 
813320.49 ,3384941.02 ,1.777222 
813324.12 ,3384941.68 ,1.870113 
813320.08 ,3384942.01 ,2.816036 
813325.45 ,3384935.62 ,4.328163 
813321.04 ,3384942.04 ,2.694882 
813324.96 ,3384939.38 ,0.538037 
813321.64 ,3384934.62 ,4.727934 
813320.83 ,3384939.26 ,0.020983 
813324.43 ,3384937.70 ,2.116724 
813323.42 ,3384942.77 ,3.055531 
813320.96 ,3384941.48 ,2.156832 
813320.36 ,3384939.02 ,0.180257 
813320.69 ,3384937.37 ,1.867289 
813324.69 ,3384938.59 ,1.271795 
813320.61 ,3384940.14 ,0.884022 
813321.48 ,3384940.16 ,0.775691 
813321.93 ,3384941.06 ,1.595991 
813323.87 ,3384940.57 ,0.805819 
813323.45 ,3384938.33 ,1.335546 
813324.97 ,3384939.15 ,0.758374 
813325.66 ,3384938.29 ,1.722467 
813320.49 ,3384941.24 ,1.996571 
813324.46 ,3384936.59 ,3.217452 
813322.93 ,3384942.98 ,3.334971 
813320.92 ,3384936.26 ,2.992631 
813323.73 ,3384938.78 ,0.932295 
813321.46 ,3384934.28 ,5.033826 
813322.88 ,3384941.54 ,1.916530 
813321.53 ,3384941.61 ,2.195120 
813321.38 ,3384943.71 ,4.298213 
813322.77 ,3384938.54 ,1.031493 
813322.77 ,3384938.54 ,1.031493 
813322.77 ,3384938.54 ,1.031493 
813324.41 ,3384938.58 ,1.236348 
813322.72 ,3384940.42 ,0.839443 
813321.14 ,3384938.49 ,0.826637 
813324.46 ,3384936.70 ,3.107284 
813322.77 ,3384938.54 ,1.031493 
813324.24 ,3384944.13 ,4.267277 
813326.00 ,3384936.74 ,3.300319 
813322.61 ,3384944.08 ,4.472133 
813320.98 ,3384944.03 ,4.676989 
813322.77 ,3384938.54 ,1.031493 
813321.20 ,3384936.60 ,2.698560 
813322.88 ,3384934.88 ,4.664183 
813322.83 ,3384936.65 ,2.903416 
813322.77 ,3384938.54 ,1.031493 
813322.83 ,3384936.65 ,2.903416 
813321.20 ,3384936.60 ,2.698560 
813323.34 ,3384942.21 ,2.516493 
813320.27 ,3384942.13 ,2.901576 
813322.49 ,3384941.86 ,2.294318 
813321.42 ,3384942.16 ,2.757783 
813325.01 ,3384937.49 ,2.408973 
813322.32 ,3384937.63 ,1.851793 
813323.99 ,3384936.35 ,3.377714 
813322.08 ,3384936.07 ,3.356761 
813324.25 ,3384943.80 ,3.937744 
813322.38 ,3384942.19 ,2.636644 
813321.81 ,3384932.07 ,7.271702 
813320.99 ,3384940.37 ,1.056119 
813324.73 ,3384937.26 ,2.592860 
813324.62 ,3384934.48 ,5.321533 
813325.48 ,3384938.06 ,1.919178 
813322.35 ,3384943.30 ,3.737372 
813324.84 ,3384933.60 ,6.225550 
813324.26 ,3384937.14 ,2.642968 
813323.16 ,3384935.22 ,4.370112 
813320.11 ,3384941.01 ,1.824488 
813323.01 ,3384937.10 ,2.486368 
813325.34 ,3384939.50 ,0.476124 
813320.35 ,3384939.24 ,0.040080 
813323.15 ,3384935.55 ,4.039591 
813320.53 ,3384939.58 ,0.345972 
813323.44 ,3384938.89 ,0.785676 
813320.83 ,3384939.37 ,0.089201 
813322.70 ,3384940.98 ,1.390301 
813323.29 ,3384937.22 ,2.412633 
813325.64 ,3384939.17 ,0.842091 
813323.76 ,3384937.68 ,2.033023 
813320.89 ,3384944.03 ,4.688794 
813323.27 ,3384931.33 ,8.223139 
813325.55 ,3384935.51 ,4.451140 
813321.07 ,3384937.71 ,1.586027 
813323.49 ,3384937.11 ,2.546443 
813321.88 ,3384936.29 ,3.112782 
813325.44 ,3384936.06 ,3.888462 
813323.69 ,3384940.00 ,0.278602 
813320.82 ,3384939.81 ,0.529875 
813324.04 ,3384938.02 ,1.737963 
813322.57 ,3384939.08 ,0.457009 
813321.66 ,3384933.84 ,5.498142 
813324.56 ,3384943.36 ,3.460620 
813319.45 ,3384943.99 ,4.869036 
813323.20 ,3384940.43 ,0.779367 
813322.02 ,3384941.51 ,2.024860 
813321.10 ,3384939.82 ,0.493441 
813322.57 ,3384935.75 ,3.747357 
813322.48 ,3384942.19 ,2.624824 
813324.96 ,3384939.38 ,0.538037 
813324.93 ,3384940.26 ,0.342354 
813324.49 ,3384938.92 ,0.917648 
813324.69 ,3384938.81 ,1.052446 
813323.45 ,3384941.88 ,2.174167 
813323.77 ,3384943.89 ,4.108004 
813321.04 ,3384938.82 ,0.485299 
813323.22 ,3384939.88 ,0.229497 
813321.62 ,3384938.72 ,0.667363 
813324.29 ,3384945.79 ,5.907043 
813320.40 ,3384944.35 ,5.079391 
813322.01 ,3384938.51 ,0.934983 
813324.97 ,3384938.93 ,0.977723 
813319.98 ,3384942.12 ,2.938010 
813326.00 ,3384936.74 ,3.300319 
813326.05 ,3384934.97 ,5.061086 
813322.77 ,3384938.54 ,1.031493 
813324.24 ,3384944.13 ,4.267277 
813324.14 ,3384947.79 ,7.899968 
813324.30 ,3384942.24 ,2.396342 
813322.88 ,3384934.88 ,4.664183 
813324.30 ,3384942.24 ,2.396342 
813322.88 ,3384934.88 ,4.664183 
813321.54 ,3384937.94 ,1.425750 
813324.74 ,3384936.93 ,2.923381 
813320.04 ,3384940.12 ,0.955918 
813321.55 ,3384941.05 ,1.644262 
813325.42 ,3384936.73 ,3.227435 
813321.56 ,3384937.17 ,2.195972 
813323.56 ,3384944.44 ,4.682488 
813322.91 ,3384933.88 ,5.654727 
813323.31 ,3384936.55 ,3.073660 
813322.46 ,3384942.63 ,3.065513 
813325.87 ,3384937.85 ,2.186782 
813319.21 ,3384945.65 ,6.544248 
813325.18 ,3384938.27 ,1.662391 
813320.91 ,3384936.59 ,2.662126 
813324.85 ,3384943.26 ,3.315005 
813321.92 ,3384941.62 ,2.146850 
813322.86 ,3384945.42 ,5.756749 
813320.58 ,3384941.25 ,1.984750 
813323.79 ,3384943.23 ,3.446977 
813325.94 ,3384935.52 ,4.498407 
813321.09 ,3384940.37 ,1.044299 
813323.21 ,3384940.21 ,0.559015 
813321.85 ,3384947.17 ,7.638655 
813322.82 ,3384930.43 ,9.043439 
813324.45 ,3384937.14 ,2.667582 
813322.37 ,3384942.41 ,2.856997 
813321.63 ,3384934.95 ,4.397413 
813318.86 ,3384947.63 ,8.561787 
813321.50 ,3384942.72 ,3.295833 
813324.57 ,3384936.37 ,3.449610 
813320.77 ,3384941.25 ,1.961124 
813322.36 ,3384942.96 ,3.407839 
813322.99 ,3384941.09 ,1.464035 
813323.08 ,3384934.66 ,4.908161 
813320.58 ,3384937.92 ,1.305599 
813322.33 ,3384943.85 ,4.288230 
813323.42 ,3384939.44 ,0.234818 
