822547.643302,3381550.479604,1.503709
822544.739592,3381551.170052,0.170223
822542.117079,3381542.433156,8.213836
822538.345893,3381543.20874,10.038609
822549.54713,3381551.091435,3.19453
822547.802336,3381554.813684,4.930089
822545.133511,3381547.629526,2.292698
822540.948316,3381542.953338,8.564745
822538.339276,3381543.43056,9.872714
822539.027946,3381542.896058,9.840826
822548.603565,3381553.727497,4.611042
822547.865035,3381546.26789,1.584507
822545.007638,3381545.405599,4.079265
822551.838494,3381558.042318,9.996203
822545.984364,3381544.87969,3.855963
822542.335662,3381544.770857,6.280517
822547.305465,3381545.696156,2.382071
822549.977676,3381555.988657,7.22706
822547.643302,3381550.479604,1.503709
822541.59398,3381543.860665,7.454533
822541.636986,3381542.418836,8.532856
822548.060538,3381552.601213,3.398739
822543.481268,3381545.027045,5.348972
822544.030913,3381545.931509,4.302565
822547.312082,3381545.474336,2.547967
822546.931316,3381545.35197,2.886131
822545.921508,3381546.986979,2.279953
822545.613603,3381547.643846,1.973678
822544.554172,3381550.942504,0.123281
822544.842227,3381550.951096,0.068131
822549.739245,3381554.316416,5.79143
822549.848574,3381557.094892,7.992734
822546.802215,3381546.458206,2.120456
822543.567361,3381545.362639,5.036325
822546.491081,3381550.445235,0.73806
822544.275881,3381544.162678,5.502123
822547.057188,3381547.575897,1.099565
822545.517664,3381550.860234,0.431811
822549.166364,3381550.969069,2.856365
822547.752475,3381546.819576,1.233571
822542.527699,3381544.776585,6.152909
822542.527699,3381544.776585,6.152909
822547.216142,3381548.690725,0.142478
822544.116926,3381543.04785,6.459211
822544.116926,3381543.04785,6.459211
822547.272383,3381546.805256,1.552591
822537.779706,3381542.858826,10.670278
822547.16321,3381550.465284,1.184689
822540.948316,3381542.953338,8.564745
822545.696309,3381544.871098,4.047375
822547.10697,3381552.350753,2.594803
822547.570521,3381552.919623,3.328563
822537.418789,3381542.071001,11.506129
822546.236109,3381549.327544,0.28283
822551.295311,3381550.477529,3.845315
822541.809255,3381546.309276,5.438266
822548.977714,3381554.071683,5.115102
822540.266262,3381543.26602,8.762529
822548.792294,3381553.844135,4.821598
822547.391559,3381546.03175,2.069423
822545.944825,3381552.649114,2.077999
822547.318777,3381548.471769,0.244569
822549.229221,3381548.86178,1.280355
822544.431608,3381548.607667,1.992795
822543.726316,3381546.477466,4.079238
822546.633336,3381545.676108,2.828699
822548.295503,3381547.94586,0.021268
822544.964551,3381543.628176,5.470235
822549.702697,3381549.09792,1.765272
822547.130128,3381551.574383,2.014168
822551.004025,3381553.799099,6.206143
822548.189639,3381551.494978,2.633065
822544.958015,3381547.069248,2.835046
822550.275578,3381552.445267,4.700337
822548.752437,3381548.73655,0.878387
822539.263071,3381544.679209,8.322246
822545.696309,3381544.871098,4.047375
822539.316002,3381542.90465,9.649413
822541.822488,3381545.865636,5.770058
822545.699776,3381551.198692,0.808263
822549.739245,3381554.316416,5.79143
822547.05388,3381547.686807,1.016617
822547.467807,3381549.919326,0.961361
822548.567174,3381554.947506,5.523468
822539.736547,3381544.915349,7.83733
822547.808952,3381554.591864,4.764193
822546.15986,3381545.439968,3.313615
822549.861651,3381550.212748,2.722359
822543.295847,3381544.799497,5.642477
822548.073771,3381552.157573,3.066947
822542.577322,3381543.112936,7.397128
822550.033916,3381554.103188,5.816946
822545.789099,3381548.204124,1.43133
822544.514313,3381545.834919,4.066493
822544.574021,3381550.277044,0.620969
822545.878501,3381548.428808,1.20163
